"country" "code" "date" "c1_school" "c1_general" "c2_workplace" "c2_general" "c3_events" "c3_general" "c4_gatherings" "c4_general" "c5_transport" "c5_general" "c6_homestaying" "c6_general" "c7_internal_mov" "c7_general" "c8_international_mov" "e1_incomesupport" "e1_general" "e2_debtrelief" "e3_fiscal" "e4_intrsupport" "h1_publicinfo" "h1_general" "h2_testing" "h3_tracing" "h4_healthcare_support" "h5_vaccines" "widlcard" "cases" "deaths" "stringency" "str_display" "legacy_stringency" "legacy_str_display" "restricts" "care"
"866" "Denmark" "DNK" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"867" "Spain" "ESP" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 1 0 11.11 11.11 14.29 14.29 0 0.366666666666667
"868" "Estonia" "EST" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"869" "Finland" "FIN" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 0 0 0 NA 1 0 15.47 15.47 18.1 18.1 0.09375 0.133333333333333
"870" "France" "FRA" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 NA 11 0 13.5 13.5 15.24 15.24 0.0625 0.133333333333333
"871" "Greece" "GRC" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"872" "Hungary" "HUN" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"873" "Ireland" "IRL" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA 0 0 7.14 7.14 9.52 9.52 0 0.133333333333333
"874" "Italy" "ITA" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 3 0 19.44 19.44 22.86 22.86 0.09375 0.466666666666667
"875" "Luxembourg" "LUX" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"876" "Netherlands" "NLD" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"877" "Poland" "POL" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 7.14 7.14 9.52 9.52 0 0.133333333333333
"878" "Portugal" "PRT" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 NA NA NA 11.11 11.11 14.29 14.29 0 0.466666666666667
"879" "Romania" "ROU" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 5.56 5.56 5.71 5.71 0.0625 0
"880" "Slovenia" "SVN" 2020-02-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"881" "Austria" "AUT" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"882" "Belgium" "BEL" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 1 0 11.11 11.11 14.29 14.29 0 0.2
"883" "Bulgaria" "BGR" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 2.78 2.78 2.86 2.86 0.03125 0
"884" "Switzerland" "CHE" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"885" "Cyprus" "CYP" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"886" "Czech Republic" "CZE" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"887" "Germany" "DEU" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 0 0 NA 13 0 7.94 7.94 9.52 9.52 0 0.4
"888" "Denmark" "DNK" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"889" "Spain" "ESP" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 2 0 11.11 11.11 14.29 14.29 0 0.366666666666667
"890" "Estonia" "EST" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"891" "Finland" "FIN" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 0 0 0 NA 1 0 15.47 15.47 18.1 18.1 0.09375 0.133333333333333
"892" "France" "FRA" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 NA 11 0 13.5 13.5 15.24 15.24 0.0625 0.133333333333333
"893" "Greece" "GRC" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"894" "Hungary" "HUN" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"895" "Ireland" "IRL" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA 0 0 7.14 7.14 9.52 9.52 0 0.133333333333333
"896" "Italy" "ITA" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 3 0 19.44 19.44 22.86 22.86 0.09375 0.466666666666667
"897" "Luxembourg" "LUX" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"898" "Netherlands" "NLD" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"899" "Poland" "POL" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 7.14 7.14 9.52 9.52 0 0.133333333333333
"900" "Portugal" "PRT" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 NA NA NA 11.11 11.11 14.29 14.29 0 0.466666666666667
"901" "Romania" "ROU" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 5.56 5.56 5.71 5.71 0.0625 0
"902" "Slovenia" "SVN" 2020-02-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"903" "Austria" "AUT" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"904" "Belgium" "BEL" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 1 0 11.11 11.11 14.29 14.29 0 0.2
"905" "Bulgaria" "BGR" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 9.92 9.92 12.38 12.38 0.03125 0.133333333333333
"906" "Switzerland" "CHE" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"907" "Cyprus" "CYP" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"908" "Czech Republic" "CZE" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"909" "Germany" "DEU" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 0 0 NA 13 0 7.94 7.94 9.52 9.52 0 0.4
"910" "Denmark" "DNK" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"911" "Spain" "ESP" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 2 0 11.11 11.11 14.29 14.29 0 0.366666666666667
"912" "Estonia" "EST" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"913" "Finland" "FIN" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 0 0 0 NA 1 0 15.47 15.47 18.1 18.1 0.09375 0.133333333333333
"914" "France" "FRA" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 NA 11 0 13.5 13.5 15.24 15.24 0.0625 0.133333333333333
"915" "Greece" "GRC" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"916" "Hungary" "HUN" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"917" "Ireland" "IRL" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA 0 0 7.14 7.14 9.52 9.52 0 0.133333333333333
"918" "Italy" "ITA" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 3 0 19.44 19.44 22.86 22.86 0.09375 0.466666666666667
"919" "Luxembourg" "LUX" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"920" "Netherlands" "NLD" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"921" "Poland" "POL" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 7.14 7.14 9.52 9.52 0 0.133333333333333
"922" "Portugal" "PRT" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 NA NA NA 11.11 11.11 14.29 14.29 0 0.466666666666667
"923" "Romania" "ROU" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 5.56 5.56 5.71 5.71 0.0625 0
"924" "Slovenia" "SVN" 2020-02-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"925" "Austria" "AUT" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"926" "Belgium" "BEL" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 1 0 11.11 11.11 14.29 14.29 0 0.2
"927" "Bulgaria" "BGR" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 9.92 9.92 12.38 12.38 0.03125 0.133333333333333
"928" "Switzerland" "CHE" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"929" "Cyprus" "CYP" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"930" "Czech Republic" "CZE" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"931" "Germany" "DEU" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 0 0 NA 15 0 7.94 7.94 9.52 9.52 0 0.4
"932" "Denmark" "DNK" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"933" "Spain" "ESP" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 2 0 11.11 11.11 14.29 14.29 0 0.366666666666667
"934" "Estonia" "EST" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"935" "Finland" "FIN" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 0 0 0 NA 1 0 15.47 15.47 18.1 18.1 0.09375 0.133333333333333
"936" "France" "FRA" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 NA 11 0 13.5 13.5 15.24 15.24 0.0625 0.133333333333333
"937" "Greece" "GRC" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"938" "Hungary" "HUN" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"939" "Ireland" "IRL" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA 0 0 7.14 7.14 9.52 9.52 0 0.133333333333333
"940" "Italy" "ITA" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 3 0 19.44 19.44 22.86 22.86 0.09375 0.466666666666667
"941" "Luxembourg" "LUX" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"942" "Netherlands" "NLD" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"943" "Poland" "POL" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 7.14 7.14 9.52 9.52 0 0.133333333333333
"944" "Portugal" "PRT" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 NA NA NA 11.11 11.11 14.29 14.29 0 0.466666666666667
"945" "Romania" "ROU" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 5.56 5.56 5.71 5.71 0.0625 0
"946" "Slovenia" "SVN" 2020-02-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"947" "Austria" "AUT" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"948" "Belgium" "BEL" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 1 0 11.11 11.11 14.29 14.29 0 0.2
"949" "Bulgaria" "BGR" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 9.92 9.92 12.38 12.38 0.03125 0.133333333333333
"950" "Switzerland" "CHE" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"951" "Cyprus" "CYP" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"952" "Czech Republic" "CZE" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"953" "Germany" "DEU" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 0 0 NA 15 0 7.94 7.94 9.52 9.52 0 0.4
"954" "Denmark" "DNK" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"955" "Spain" "ESP" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 2 0 11.11 11.11 14.29 14.29 0 0.366666666666667
"956" "Estonia" "EST" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"957" "Finland" "FIN" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 0 0 0 NA 1 0 15.47 15.47 18.1 18.1 0.09375 0.133333333333333
"958" "France" "FRA" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 NA 11 0 13.5 13.5 15.24 15.24 0.0625 0.133333333333333
"959" "Greece" "GRC" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"960" "Hungary" "HUN" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"961" "Ireland" "IRL" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA 0 0 7.14 7.14 9.52 9.52 0 0.133333333333333
"962" "Italy" "ITA" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 3 0 19.44 19.44 22.86 22.86 0.09375 0.466666666666667
"963" "Luxembourg" "LUX" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"964" "Netherlands" "NLD" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"965" "Poland" "POL" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 7.14 7.14 9.52 9.52 0 0.133333333333333
"966" "Portugal" "PRT" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 NA NA NA 11.11 11.11 14.29 14.29 0 0.466666666666667
"967" "Romania" "ROU" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 5.56 5.56 5.71 5.71 0.0625 0
"968" "Slovenia" "SVN" 2020-02-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"969" "Austria" "AUT" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"970" "Belgium" "BEL" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 1 0 11.11 11.11 14.29 14.29 0 0.2
"971" "Bulgaria" "BGR" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 9.92 9.92 12.38 12.38 0.03125 0.133333333333333
"972" "Switzerland" "CHE" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"973" "Cyprus" "CYP" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"974" "Czech Republic" "CZE" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"975" "Germany" "DEU" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 0 0 NA 15 0 7.94 7.94 9.52 9.52 0 0.4
"976" "Denmark" "DNK" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"977" "Spain" "ESP" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 2 0 11.11 11.11 14.29 14.29 0 0.366666666666667
"978" "Estonia" "EST" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"979" "Finland" "FIN" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 0 0 0 NA 1 0 15.47 15.47 18.1 18.1 0.09375 0.133333333333333
"980" "France" "FRA" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 NA 11 0 13.5 13.5 15.24 15.24 0.0625 0.133333333333333
"981" "Greece" "GRC" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"982" "Hungary" "HUN" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"983" "Ireland" "IRL" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA 0 0 7.14 7.14 9.52 9.52 0 0.133333333333333
"984" "Italy" "ITA" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 1 1 2 0 0 NA 3 0 19.44 19.44 22.86 22.86 0.09375 0.466666666666667
"985" "Luxembourg" "LUX" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"986" "Netherlands" "NLD" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"987" "Poland" "POL" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 7.14 7.14 9.52 9.52 0 0.133333333333333
"988" "Portugal" "PRT" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 0 NA NA NA 11.11 11.11 14.29 14.29 0 0.466666666666667
"989" "Romania" "ROU" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 5.56 5.56 5.71 5.71 0.0625 0
"990" "Slovenia" "SVN" 2020-02-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"991" "Austria" "AUT" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 0 0 0 0 0 0 0 0.0666666666666667
"992" "Belgium" "BEL" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 NA 1 0 11.11 11.11 14.29 14.29 0 0.2
"993" "Bulgaria" "BGR" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 NA NA NA 9.92 9.92 12.38 12.38 0.03125 0.133333333333333
"994" "Switzerland" "CHE" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 NA 0 0 0 0 0 0 0 0.1
"995" "Cyprus" "CYP" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0
"996" "Czech Republic" "CZE" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"997" "Germany" "DEU" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 0 0 NA 15 0 7.94 7.94 9.52 9.52 0 0.4
"998" "Denmark" "DNK" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"999" "Spain" "ESP" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 NA 2 0 11.11 11.11 14.29 14.29 0 0.366666666666667
"1000" "Estonia" "EST" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"1001" "Finland" "FIN" 2020-02-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 0 0 0 NA 1 0 15.47 15.47 18.1 18.1 0.09375 0.133333333333333
