"location" "date" "cases" "deaths" "tests"
"1" "Austria" 2020-01-01 0 0 NA
"2" "Austria" 2020-01-02 0 0 NA
"3" "Austria" 2020-01-03 0 0 NA
"4" "Austria" 2020-01-04 0 0 NA
"5" "Austria" 2020-01-05 0 0 NA
"6" "Austria" 2020-01-06 0 0 NA
"7" "Austria" 2020-01-07 0 0 NA
"8" "Austria" 2020-01-08 0 0 NA
"9" "Austria" 2020-01-09 0 0 NA
"10" "Austria" 2020-01-10 0 0 NA
"11" "Austria" 2020-01-11 0 0 NA
"12" "Austria" 2020-01-12 0 0 NA
"13" "Austria" 2020-01-13 0 0 NA
"14" "Austria" 2020-01-14 0 0 NA
"15" "Austria" 2020-01-15 0 0 NA
"16" "Austria" 2020-01-16 0 0 NA
"17" "Austria" 2020-01-17 0 0 NA
"18" "Austria" 2020-01-18 0 0 NA
"19" "Austria" 2020-01-19 0 0 NA
"20" "Austria" 2020-01-20 0 0 NA
"21" "Austria" 2020-01-21 0 0 NA
"22" "Austria" 2020-01-22 0 0 NA
"23" "Austria" 2020-01-23 0 0 NA
"24" "Austria" 2020-01-24 0 0 NA
"25" "Austria" 2020-01-25 0 0 NA
"26" "Austria" 2020-01-26 0 0 NA
"27" "Austria" 2020-01-27 0 0 NA
"28" "Austria" 2020-01-28 0 0 NA
"29" "Austria" 2020-01-29 0 0 NA
"30" "Austria" 2020-01-30 0 0 NA
"31" "Austria" 2020-01-31 0 0 NA
"32" "Austria" 2020-02-01 0 0 NA
"33" "Austria" 2020-02-02 0 0 NA
"34" "Austria" 2020-02-03 0 0 NA
"35" "Austria" 2020-02-04 0 0 NA
"36" "Austria" 2020-02-05 0 0 NA
"37" "Austria" 2020-02-06 0 0 NA
"38" "Austria" 2020-02-07 0 0 NA
"39" "Austria" 2020-02-08 0 0 NA
"40" "Austria" 2020-02-09 0 0 NA
"41" "Austria" 2020-02-10 0 0 NA
"42" "Austria" 2020-02-11 0 0 NA
"43" "Austria" 2020-02-12 0 0 NA
"44" "Austria" 2020-02-13 0 0 NA
"45" "Austria" 2020-02-14 0 0 NA
"46" "Austria" 2020-02-15 0 0 NA
"47" "Austria" 2020-02-16 0 0 NA
"48" "Austria" 2020-02-17 0 0 NA
"49" "Austria" 2020-02-18 0 0 NA
"50" "Austria" 2020-02-19 0 0 NA
"51" "Austria" 2020-02-20 0 0 NA
"52" "Austria" 2020-02-21 0 0 NA
"53" "Austria" 2020-02-22 0 0 NA
"54" "Austria" 2020-02-23 0 0 NA
"55" "Austria" 2020-02-24 0 0 NA
"56" "Austria" 2020-02-25 0 0 0.024
"57" "Austria" 2020-02-26 0.222 0 0.036
"58" "Austria" 2020-02-27 0.222 0 0.05
"59" "Austria" 2020-02-28 0.555 0 0.085
"60" "Austria" 2020-02-29 0.777 0 0.183
"61" "Austria" 2020-03-01 1.11 0 NA
"62" "Austria" 2020-03-02 1.554 0 NA
"63" "Austria" 2020-03-03 1.999 0 0.298
"64" "Austria" 2020-03-04 2.665 0 0.348
"65" "Austria" 2020-03-05 3.22 0 0.412
"66" "Austria" 2020-03-06 4.552 0 0.444
"67" "Austria" 2020-03-07 8.216 0 0.478
"68" "Austria" 2020-03-08 10.992 0 0.501
"69" "Austria" 2020-03-09 11.325 0 0.526
"70" "Austria" 2020-03-10 14.545 0 0.558
"71" "Austria" 2020-03-11 20.208 0 0.595
"72" "Austria" 2020-03-12 27.314 0 0.652
"73" "Austria" 2020-03-13 40.083 0.111 0.731
"74" "Austria" 2020-03-14 55.96 0.111 0.829
"75" "Austria" 2020-03-15 72.726 0.111 0.907
"76" "Austria" 2020-03-16 95.488 0.111 0.943
"77" "Austria" 2020-03-17 112.809 0.333 1.141
"78" "Austria" 2020-03-18 147.895 0.333 1.33
"79" "Austria" 2020-03-19 182.759 0.444 1.524
"80" "Austria" 2020-03-20 243.827 0.666 1.734
"81" "Austria" 2020-03-21 294.124 0.666 2.059
"82" "Austria" 2020-03-22 335.761 0.888 2.373
"83" "Austria" 2020-03-23 403.158 1.777 2.601
"84" "Austria" 2020-03-24 498.09 2.776 3.152
"85" "Austria" 2020-03-25 586.472 3.331 3.598
"86" "Austria" 2020-03-26 653.757 3.775 3.997
"87" "Austria" 2020-03-27 780.445 5.774 4.392
"88" "Austria" 2020-03-28 854.614 7.55 4.747
"89" "Austria" 2020-03-29 920.568 7.55 5.156
"90" "Austria" 2020-03-30 978.526 9.549 5.491
"91" "Austria" 2020-03-31 1067.907 11.991 5.812
"92" "Austria" 2020-04-01 1130.529 14.212 6.203
"93" "Austria" 2020-04-02 1189.265 16.211 10.236
"94" "Austria" 2020-04-03 1235.677 17.543 10.919
"95" "Austria" 2020-04-04 1279.646 18.653 11.562
"96" "Austria" 2020-04-05 1306.404 20.652 12.038
"97" "Austria" 2020-04-06 1330.498 22.651 12.357
"98" "Austria" 2020-04-07 1365.362 24.427 12.795
"99" "Austria" 2020-04-08 1403.446 26.981 13.408
"100" "Austria" 2020-04-09 1439.976 30.312 14.022
"101" "Austria" 2020-04-10 1470.954 32.754 14.961
"102" "Austria" 2020-04-11 1505.596 35.419 15.653
"103" "Austria" 2020-04-12 1533.021 37.418 16.086
"104" "Austria" 2020-04-13 1547.455 38.861 16.479
"105" "Austria" 2020-04-14 1559.225 40.86 16.854
"106" "Austria" 2020-04-15 1580.432 42.636 17.41
"107" "Austria" 2020-04-16 1595.532 43.636 18.078
"108" "Austria" 2020-04-17 1604.193 45.523 18.795
"109" "Austria" 2020-04-18 1621.403 47.855 19.534
"110" "Austria" 2020-04-19 1627.953 49.187 19.902
"111" "Austria" 2020-04-20 1633.283 50.187 20.313
"112" "Austria" 2020-04-21 1641.388 51.297 20.987
"113" "Austria" 2020-04-22 1646.94 51.408 22.406
"114" "Austria" 2020-04-23 1657.044 54.85 22.854
"115" "Austria" 2020-04-24 1663.817 56.404 23.615
"116" "Austria" 2020-04-25 1673.033 56.959 24.548
"117" "Austria" 2020-04-26 1680.361 59.513 25.274
"118" "Austria" 2020-04-27 1686.467 60.179 25.819
"119" "Austria" 2020-04-28 1693.907 60.957 26.601
"120" "Austria" 2020-04-29 1700.346 63.177 27.509
"121" "Austria" 2020-04-30 1705.898 64.399 28.469
"122" "Belgium" 2020-01-01 0 0 NA
"123" "Belgium" 2020-01-02 0 0 NA
"124" "Belgium" 2020-01-03 0 0 NA
"125" "Belgium" 2020-01-04 0 0 NA
"126" "Belgium" 2020-01-05 0 0 NA
"127" "Belgium" 2020-01-06 0 0 NA
"128" "Belgium" 2020-01-07 0 0 NA
"129" "Belgium" 2020-01-08 0 0 NA
"130" "Belgium" 2020-01-09 0 0 NA
"131" "Belgium" 2020-01-10 0 0 NA
"132" "Belgium" 2020-01-11 0 0 NA
"133" "Belgium" 2020-01-12 0 0 NA
"134" "Belgium" 2020-01-13 0 0 NA
"135" "Belgium" 2020-01-14 0 0 NA
"136" "Belgium" 2020-01-15 0 0 NA
"137" "Belgium" 2020-01-16 0 0 NA
"138" "Belgium" 2020-01-17 0 0 NA
"139" "Belgium" 2020-01-18 0 0 NA
"140" "Belgium" 2020-01-19 0 0 NA
"141" "Belgium" 2020-01-20 0 0 NA
"142" "Belgium" 2020-01-21 0 0 NA
"143" "Belgium" 2020-01-22 0 0 NA
"144" "Belgium" 2020-01-23 0 0 NA
"145" "Belgium" 2020-01-24 0 0 NA
"146" "Belgium" 2020-01-25 0 0 NA
"147" "Belgium" 2020-01-26 0 0 NA
"148" "Belgium" 2020-01-27 0 0 NA
"149" "Belgium" 2020-01-28 0 0 NA
"150" "Belgium" 2020-01-29 0 0 NA
"151" "Belgium" 2020-01-30 0 0 NA
"152" "Belgium" 2020-01-31 0 0 NA
"153" "Belgium" 2020-02-01 0 0 NA
"154" "Belgium" 2020-02-02 0 0 NA
"155" "Belgium" 2020-02-03 0 0 NA
"156" "Belgium" 2020-02-04 0.086 0 NA
"157" "Belgium" 2020-02-05 0.086 0 NA
"158" "Belgium" 2020-02-06 0.086 0 NA
"159" "Belgium" 2020-02-07 0.086 0 NA
"160" "Belgium" 2020-02-08 0.086 0 NA
"161" "Belgium" 2020-02-09 0.086 0 NA
"162" "Belgium" 2020-02-10 0.086 0 NA
"163" "Belgium" 2020-02-11 0.086 0 NA
"164" "Belgium" 2020-02-12 0.086 0 NA
"165" "Belgium" 2020-02-13 0.086 0 NA
"166" "Belgium" 2020-02-14 0.086 0 NA
"167" "Belgium" 2020-02-15 0.086 0 NA
"168" "Belgium" 2020-02-16 0.086 0 NA
"169" "Belgium" 2020-02-17 0.086 0 NA
"170" "Belgium" 2020-02-18 0.086 0 NA
"171" "Belgium" 2020-02-19 0.086 0 NA
"172" "Belgium" 2020-02-20 0.086 0 NA
"173" "Belgium" 2020-02-21 0.086 0 NA
"174" "Belgium" 2020-02-22 0.086 0 NA
"175" "Belgium" 2020-02-23 0.086 0 NA
"176" "Belgium" 2020-02-24 0.086 0 NA
"177" "Belgium" 2020-02-25 0.086 0 NA
"178" "Belgium" 2020-02-26 0.086 0 NA
"179" "Belgium" 2020-02-27 0.086 0 NA
"180" "Belgium" 2020-02-28 0.086 0 NA
"181" "Belgium" 2020-02-29 0.086 0 NA
"182" "Belgium" 2020-03-01 0.086 0 0.005
"183" "Belgium" 2020-03-02 0.173 0 0.029
"184" "Belgium" 2020-03-03 0.69 0 0.07
"185" "Belgium" 2020-03-04 1.122 0 0.126
"186" "Belgium" 2020-03-05 1.985 0 0.187
"187" "Belgium" 2020-03-06 4.314 0 0.276
"188" "Belgium" 2020-03-07 9.405 0 0.312
"189" "Belgium" 2020-03-08 14.582 0 0.348
"190" "Belgium" 2020-03-09 17.257 0 0.393
"191" "Belgium" 2020-03-10 20.622 0 0.455
"192" "Belgium" 2020-03-11 23.038 0 0.537
"193" "Belgium" 2020-03-12 27.093 0.259 0.652
"194" "Belgium" 2020-03-13 34.427 0.259 0.846
"195" "Belgium" 2020-03-14 48.233 0.259 1.006
"196" "Belgium" 2020-03-15 59.45 0.345 1.103
"197" "Belgium" 2020-03-16 76.448 0.345 1.236
"198" "Belgium" 2020-03-17 93.618 0.431 1.397
"199" "Belgium" 2020-03-18 107.251 0.431 1.589
"200" "Belgium" 2020-03-19 128.218 1.208 1.824
"201" "Belgium" 2020-03-20 154.88 1.812 2.042
"202" "Belgium" 2020-03-21 194.743 3.193 2.2
"203" "Belgium" 2020-03-22 242.89 5.781 2.297
"204" "Belgium" 2020-03-23 293.452 6.471 2.517
"205" "Belgium" 2020-03-24 322.962 7.593 2.787
"206" "Belgium" 2020-03-25 368.347 10.527 3.085
"207" "Belgium" 2020-03-26 425.985 15.359 3.37
"208" "Belgium" 2020-03-27 537.982 18.983 3.704
"209" "Belgium" 2020-03-28 628.494 24.936 3.97
"210" "Belgium" 2020-03-29 788.119 30.458 4.134
"211" "Belgium" 2020-03-30 934.975 37.188 4.41
"212" "Belgium" 2020-03-31 1026.695 44.264 4.842
"213" "Belgium" 2020-04-01 1102.28 60.83 5.223
"214" "Belgium" 2020-04-02 1204.872 71.443 5.618
"215" "Belgium" 2020-04-03 1324.289 87.233 6.038
"216" "Belgium" 2020-04-04 1446.985 98.623 6.388
"217" "Belgium" 2020-04-05 1590.303 110.703 6.599
"218" "Belgium" 2020-04-06 1699.021 124.853 6.952
"219" "Belgium" 2020-04-07 1795.918 140.816 7.421
"220" "Belgium" 2020-04-08 1914.99 175.588 7.907
"221" "Belgium" 2020-04-09 2019.308 193.276 8.396
"222" "Belgium" 2020-04-10 2155.637 217.695 8.931
"223" "Belgium" 2020-04-11 2300.939 260.492 9.483
"224" "Belgium" 2020-04-12 2417.509 288.707 9.992
"225" "Belgium" 2020-04-13 2558.066 310.623 10.459
"226" "Belgium" 2020-04-14 2639.345 336.767 10.975
"227" "Belgium" 2020-04-15 2685.076 358.683 11.656
"228" "Belgium" 2020-04-16 2896.817 383.102 12.33
"229" "Belgium" 2020-04-17 3003.464 419.082 13.067
"230" "Belgium" 2020-04-18 3118.136 445.485 13.795
"231" "Belgium" 2020-04-19 3208.303 470.507 14.304
"232" "Belgium" 2020-04-20 3321.594 490.353 15.091
"233" "Belgium" 2020-04-21 3449.899 502.864 15.776
"234" "Belgium" 2020-04-22 3533.853 517.532 16.906
"235" "Belgium" 2020-04-23 3614.356 540.311 18.156
"236" "Belgium" 2020-04-24 3692.702 559.984 19.549
"237" "Belgium" 2020-04-25 3821.783 576.292 20.831
"238" "Belgium" 2020-04-26 3910.828 596.827 21.877
"239" "Belgium" 2020-04-27 3980.632 612.1 23.165
"240" "Belgium" 2020-04-28 4028.347 621.85 24.625
"241" "Belgium" 2020-04-29 4084.173 632.549 26.344
"242" "Belgium" 2020-04-30 4129.472 647.217 28.195
"243" "Bulgaria" 2020-03-08 0.288 0 NA
"244" "Bulgaria" 2020-03-09 0.576 0 NA
"245" "Bulgaria" 2020-03-12 1.007 0.144 NA
"246" "Bulgaria" 2020-03-13 3.31 0.144 NA
"247" "Bulgaria" 2020-03-14 4.461 0.144 NA
"248" "Bulgaria" 2020-03-15 5.901 0.288 NA
"249" "Bulgaria" 2020-03-16 7.34 0.288 NA
"250" "Bulgaria" 2020-03-17 8.923 0.288 NA
"251" "Bulgaria" 2020-03-18 11.657 0.288 NA
"252" "Bulgaria" 2020-03-19 13.24 0.288 NA
"253" "Bulgaria" 2020-03-20 15.111 0.432 NA
"254" "Bulgaria" 2020-03-21 18.277 0.432 NA
"255" "Bulgaria" 2020-03-22 23.458 0.432 NA
"256" "Bulgaria" 2020-03-23 26.625 0.432 NA
"257" "Bulgaria" 2020-03-24 28.927 0.432 NA
"258" "Bulgaria" 2020-03-25 31.662 0.432 NA
"259" "Bulgaria" 2020-03-26 34.828 0.432 NA
"260" "Bulgaria" 2020-03-27 37.994 0.432 NA
"261" "Bulgaria" 2020-03-28 42.168 0.432 NA
"262" "Bulgaria" 2020-03-29 47.637 1.007 NA
"263" "Bulgaria" 2020-03-30 49.795 1.151 NA
"264" "Bulgaria" 2020-03-31 51.666 1.151 NA
"265" "Bulgaria" 2020-04-01 57.423 1.151 NA
"266" "Bulgaria" 2020-04-02 60.733 1.439 NA
"267" "Bulgaria" 2020-04-03 65.77 1.439 NA
"268" "Bulgaria" 2020-04-04 69.8 2.015 NA
"269" "Bulgaria" 2020-04-05 72.39 2.447 NA
"270" "Bulgaria" 2020-04-06 76.42 2.878 NA
"271" "Bulgaria" 2020-04-07 79.01 3.166 NA
"272" "Bulgaria" 2020-04-08 83.04 3.31 NA
"273" "Bulgaria" 2020-04-09 85.343 3.454 NA
"274" "Bulgaria" 2020-04-10 89.804 3.454 NA
"275" "Bulgaria" 2020-04-11 91.387 3.598 2.663
"276" "Bulgaria" 2020-04-12 95.129 4.03 NA
"277" "Bulgaria" 2020-04-13 97.144 4.174 NA
"278" "Bulgaria" 2020-04-14 98.583 4.605 NA
"279" "Bulgaria" 2020-04-15 102.613 5.037 NA
"280" "Bulgaria" 2020-04-16 107.506 5.181 NA
"281" "Bulgaria" 2020-04-17 115.134 5.469 NA
"282" "Bulgaria" 2020-04-18 121.754 5.901 NA
"283" "Bulgaria" 2020-04-19 126.359 5.901 3.802
"284" "Bulgaria" 2020-04-20 131.684 6.188 NA
"285" "Bulgaria" 2020-04-21 133.699 6.188 NA
"286" "Bulgaria" 2020-04-22 140.319 6.476 3.886
"287" "Bulgaria" 2020-04-23 147.371 7.052 NA
"288" "Bulgaria" 2020-04-24 157.877 7.484 NA
"289" "Bulgaria" 2020-04-25 170.974 7.772 NA
"290" "Bulgaria" 2020-04-26 179.465 7.915 NA
"291" "Bulgaria" 2020-04-27 187.092 8.059 NA
"292" "Bulgaria" 2020-04-28 196.159 8.347 3.886
"293" "Bulgaria" 2020-04-29 201.34 8.347 6.506
"294" "Bulgaria" 2020-04-30 208.248 9.211 6.506
"295" "Switzerland" 2020-01-01 0 0 NA
"296" "Switzerland" 2020-01-02 0 0 NA
"297" "Switzerland" 2020-01-03 0 0 NA
"298" "Switzerland" 2020-01-04 0 0 NA
"299" "Switzerland" 2020-01-05 0 0 NA
"300" "Switzerland" 2020-01-06 0 0 NA
"301" "Switzerland" 2020-01-07 0 0 NA
"302" "Switzerland" 2020-01-08 0 0 NA
"303" "Switzerland" 2020-01-09 0 0 NA
"304" "Switzerland" 2020-01-10 0 0 NA
"305" "Switzerland" 2020-01-11 0 0 NA
"306" "Switzerland" 2020-01-12 0 0 NA
"307" "Switzerland" 2020-01-13 0 0 NA
"308" "Switzerland" 2020-01-14 0 0 NA
"309" "Switzerland" 2020-01-15 0 0 NA
"310" "Switzerland" 2020-01-16 0 0 NA
"311" "Switzerland" 2020-01-17 0 0 NA
"312" "Switzerland" 2020-01-18 0 0 NA
"313" "Switzerland" 2020-01-19 0 0 NA
"314" "Switzerland" 2020-01-20 0 0 NA
"315" "Switzerland" 2020-01-21 0 0 NA
"316" "Switzerland" 2020-01-22 0 0 NA
"317" "Switzerland" 2020-01-23 0 0 NA
"318" "Switzerland" 2020-01-24 0 0 0
"319" "Switzerland" 2020-01-25 0 0 0
"320" "Switzerland" 2020-01-26 0 0 0
"321" "Switzerland" 2020-01-27 0 0 0.001
"322" "Switzerland" 2020-01-28 0 0 0.004
"323" "Switzerland" 2020-01-29 0 0 0.006
"324" "Switzerland" 2020-01-30 0 0 0.01
"325" "Switzerland" 2020-01-31 0 0 0.013
"326" "Switzerland" 2020-02-01 0 0 0.014
"327" "Switzerland" 2020-02-02 0 0 0.016
"328" "Switzerland" 2020-02-03 0 0 0.018
"329" "Switzerland" 2020-02-04 0 0 0.021
"330" "Switzerland" 2020-02-05 0 0 0.023
"331" "Switzerland" 2020-02-06 0 0 0.024
"332" "Switzerland" 2020-02-07 0 0 0.026
"333" "Switzerland" 2020-02-08 0 0 0.027
"334" "Switzerland" 2020-02-09 0 0 0.027
"335" "Switzerland" 2020-02-10 0 0 0.028
"336" "Switzerland" 2020-02-11 0 0 0.03
"337" "Switzerland" 2020-02-12 0 0 0.032
"338" "Switzerland" 2020-02-13 0 0 0.034
"339" "Switzerland" 2020-02-14 0 0 0.035
"340" "Switzerland" 2020-02-15 0 0 0.036
"341" "Switzerland" 2020-02-16 0 0 0.036
"342" "Switzerland" 2020-02-17 0 0 0.036
"343" "Switzerland" 2020-02-18 0 0 0.037
"344" "Switzerland" 2020-02-19 0 0 0.039
"345" "Switzerland" 2020-02-20 0 0 0.04
"346" "Switzerland" 2020-02-21 0 0 0.041
"347" "Switzerland" 2020-02-22 0 0 0.041
"348" "Switzerland" 2020-02-23 0 0 0.041
"349" "Switzerland" 2020-02-24 0 0 0.043
"350" "Switzerland" 2020-02-25 0 0 0.053
"351" "Switzerland" 2020-02-26 0.116 0 0.071
"352" "Switzerland" 2020-02-27 0.116 0 0.097
"353" "Switzerland" 2020-02-28 0.924 0 0.131
"354" "Switzerland" 2020-02-29 1.387 0 0.209
"355" "Switzerland" 2020-03-01 2.08 0 0.251
"356" "Switzerland" 2020-03-02 2.773 0 0.298
"357" "Switzerland" 2020-03-03 3.466 0 0.366
"358" "Switzerland" 2020-03-04 4.275 0 0.451
"359" "Switzerland" 2020-03-05 6.586 0 0.528
"360" "Switzerland" 2020-03-06 10.052 0.116 0.64
"361" "Switzerland" 2020-03-07 24.149 0.116 0.724
"362" "Switzerland" 2020-03-08 30.504 0.116 0.809
"363" "Switzerland" 2020-03-09 38.361 0.231 0.991
"364" "Switzerland" 2020-03-10 43.214 0.231 1.234
"365" "Switzerland" 2020-03-11 56.617 0.347 1.535
"366" "Switzerland" 2020-03-12 74.18 0.462 2.067
"367" "Switzerland" 2020-03-13 98.676 0.462 2.601
"368" "Switzerland" 2020-03-14 129.526 0.809 3.175
"369" "Switzerland" 2020-03-15 157.026 1.271 3.496
"370" "Switzerland" 2020-03-16 254.2 1.502 4.096
"371" "Switzerland" 2020-03-17 254.2 1.618 5.128
"372" "Switzerland" 2020-03-18 306.195 2.195 6.309
"373" "Switzerland" 2020-03-19 347.791 2.426 7.412
"374" "Switzerland" 2020-03-20 449.24 3.813 8.35
"375" "Switzerland" 2020-03-21 559.239 4.968 9.068
"376" "Switzerland" 2020-03-22 702.168 6.471 9.486
"377" "Switzerland" 2020-03-23 805.466 6.933 10.189
"378" "Switzerland" 2020-03-24 926.095 7.626 10.86
"379" "Switzerland" 2020-03-25 1015.527 9.937 11.711
"380" "Switzerland" 2020-03-26 1122.407 11.901 12.667
"381" "Switzerland" 2020-03-27 1237.952 18.603 13.487
"382" "Switzerland" 2020-03-28 1398.56 22.762 14.156
"383" "Switzerland" 2020-03-29 1519.651 27.153 14.549
"384" "Switzerland" 2020-03-30 1649.293 29.695 15.033
"385" "Switzerland" 2020-03-31 1780.783 34.086 15.814
"386" "Switzerland" 2020-04-01 1861.203 43.098 16.595
"387" "Switzerland" 2020-04-02 1972.357 43.676 17.42
"388" "Switzerland" 2020-04-03 2102.23 49.916 18.176
"389" "Switzerland" 2020-04-04 2221.589 55.924 18.797
"390" "Switzerland" 2020-04-05 2334.13 62.394 19.224
"391" "Switzerland" 2020-04-06 2428.992 64.59 19.682
"392" "Switzerland" 2020-04-07 2492.773 67.478 20.434
"393" "Switzerland" 2020-04-08 2560.945 74.065 21.212
"394" "Switzerland" 2020-04-09 2624.033 81.459 21.92
"395" "Switzerland" 2020-04-10 2714.736 87.352 22.407
"396" "Switzerland" 2020-04-11 2799.43 93.014 22.739
"397" "Switzerland" 2020-04-12 2867.833 96.018 23.02
"398" "Switzerland" 2020-04-13 2914.051 99.138 23.276
"399" "Switzerland" 2020-04-14 2946.288 99.138 23.756
"400" "Switzerland" 2020-04-15 2975.637 103.991 24.392
"401" "Switzerland" 2020-04-16 3043 112.426 24.984
"402" "Switzerland" 2020-04-17 3079.396 117.394 25.522
"403" "Switzerland" 2020-04-18 3119.375 122.247 25.963
"404" "Switzerland" 2020-04-19 3156.927 128.255 26.228
"405" "Switzerland" 2020-04-20 3195.751 131.028 26.607
"406" "Switzerland" 2020-04-21 3215.162 131.837 27.174
"407" "Switzerland" 2020-04-22 3233.072 137.037 27.717
"408" "Switzerland" 2020-04-23 3256.758 140.503 28.243
"409" "Switzerland" 2020-04-24 3283.103 146.396 28.803
"410" "Switzerland" 2020-04-25 3304.016 151.133 29.28
"411" "Switzerland" 2020-04-26 3328.974 153.444 29.558
"412" "Switzerland" 2020-04-27 3348.27 154.368 29.981
"413" "Switzerland" 2020-04-28 3360.171 156.217 30.594
"414" "Switzerland" 2020-04-29 3371.726 159.337 30.594
"415" "Switzerland" 2020-04-30 3388.249 162.572 NA
"416" "Cyprus" 2020-03-10 2.283 0 NA
"417" "Cyprus" 2020-03-12 6.85 0 NA
"418" "Cyprus" 2020-03-14 15.984 0 NA
"419" "Cyprus" 2020-03-15 23.975 0 NA
"420" "Cyprus" 2020-03-16 34.251 0 NA
"421" "Cyprus" 2020-03-17 45.667 0 NA
"422" "Cyprus" 2020-03-18 45.667 0 NA
"423" "Cyprus" 2020-03-19 66.218 0 NA
"424" "Cyprus" 2020-03-20 66.218 0 NA
"425" "Cyprus" 2020-03-21 76.493 0 NA
"426" "Cyprus" 2020-03-22 95.901 0 NA
"427" "Cyprus" 2020-03-23 108.46 0 NA
"428" "Cyprus" 2020-03-24 132.435 0 NA
"429" "Cyprus" 2020-03-25 141.569 3.425 NA
"430" "Cyprus" 2020-03-26 150.702 3.425 NA
"431" "Cyprus" 2020-03-27 166.686 3.425 NA
"432" "Cyprus" 2020-03-28 184.953 5.708 NA
"433" "Cyprus" 2020-03-29 204.361 5.708 NA
"434" "Cyprus" 2020-03-30 244.32 6.85 NA
"435" "Cyprus" 2020-03-31 262.587 7.992 NA
"436" "Cyprus" 2020-04-01 299.121 9.133 NA
"437" "Cyprus" 2020-04-02 365.339 10.275 NA
"438" "Cyprus" 2020-04-03 406.44 10.275 NA
"439" "Cyprus" 2020-04-04 452.107 12.559 NA
"440" "Cyprus" 2020-04-05 486.357 12.559 NA
"441" "Cyprus" 2020-04-06 509.191 15.984 NA
"442" "Cyprus" 2020-04-07 530.883 15.984 NA
"443" "Cyprus" 2020-04-08 563.992 15.984 NA
"444" "Cyprus" 2020-04-09 600.526 15.984 NA
"445" "Cyprus" 2020-04-10 643.91 17.125 NA
"446" "Cyprus" 2020-04-11 679.302 17.125 NA
"447" "Cyprus" 2020-04-12 703.277 17.125 NA
"448" "Cyprus" 2020-04-13 722.686 18.267 NA
"449" "Cyprus" 2020-04-14 755.795 19.409 NA
"450" "Cyprus" 2020-04-15 793.47 19.409 NA
"451" "Cyprus" 2020-04-16 816.304 19.409 NA
"452" "Cyprus" 2020-04-17 839.138 19.409 NA
"453" "Cyprus" 2020-04-18 839.138 19.409 NA
"454" "Cyprus" 2020-04-19 868.822 19.409 NA
"455" "Cyprus" 2020-04-20 875.672 19.409 NA
"456" "Cyprus" 2020-04-21 881.38 19.409 NA
"457" "Cyprus" 2020-04-22 895.08 19.409 30.712
"458" "Cyprus" 2020-04-23 901.93 19.409 NA
"459" "Cyprus" 2020-04-24 907.639 19.409 NA
"460" "Cyprus" 2020-04-25 917.914 19.409 NA
"461" "Cyprus" 2020-04-26 924.764 19.409 NA
"462" "Cyprus" 2020-04-27 932.756 19.409 NA
"463" "Cyprus" 2020-04-28 938.464 22.834 44.079
"464" "Cyprus" 2020-04-29 955.59 22.834 44.079
"465" "Cyprus" 2020-04-30 962.44 22.834 NA
"466" "Czech Republic" 2020-01-01 0 0 NA
"467" "Czech Republic" 2020-01-02 0 0 NA
"468" "Czech Republic" 2020-01-03 0 0 NA
"469" "Czech Republic" 2020-01-04 0 0 NA
"470" "Czech Republic" 2020-01-05 0 0 NA
"471" "Czech Republic" 2020-01-06 0 0 NA
"472" "Czech Republic" 2020-01-07 0 0 NA
"473" "Czech Republic" 2020-01-08 0 0 NA
"474" "Czech Republic" 2020-01-09 0 0 NA
"475" "Czech Republic" 2020-01-10 0 0 NA
"476" "Czech Republic" 2020-01-11 0 0 NA
"477" "Czech Republic" 2020-01-12 0 0 NA
"478" "Czech Republic" 2020-01-13 0 0 NA
"479" "Czech Republic" 2020-01-14 0 0 NA
"480" "Czech Republic" 2020-01-15 0 0 NA
"481" "Czech Republic" 2020-01-16 0 0 NA
"482" "Czech Republic" 2020-01-17 0 0 NA
"483" "Czech Republic" 2020-01-18 0 0 NA
"484" "Czech Republic" 2020-01-19 0 0 NA
"485" "Czech Republic" 2020-01-20 0 0 NA
"486" "Czech Republic" 2020-01-21 0 0 NA
"487" "Czech Republic" 2020-01-22 0 0 NA
"488" "Czech Republic" 2020-01-23 0 0 NA
"489" "Czech Republic" 2020-01-24 0 0 NA
"490" "Czech Republic" 2020-01-25 0 0 NA
"491" "Czech Republic" 2020-01-26 0 0 NA
"492" "Czech Republic" 2020-01-27 0 0 0.002
"493" "Czech Republic" 2020-01-28 0 0 0.003
"494" "Czech Republic" 2020-01-29 0 0 0.003
"495" "Czech Republic" 2020-01-30 0 0 0.003
"496" "Czech Republic" 2020-01-31 0 0 0.003
"497" "Czech Republic" 2020-02-01 0 0 0.004
"498" "Czech Republic" 2020-02-02 0 0 0.004
"499" "Czech Republic" 2020-02-03 0 0 0.004
"500" "Czech Republic" 2020-02-04 0 0 0.005
"501" "Czech Republic" 2020-02-05 0 0 NA
"502" "Czech Republic" 2020-02-06 0 0 0.005
"503" "Czech Republic" 2020-02-07 0 0 0.006
"504" "Czech Republic" 2020-02-08 0 0 NA
"505" "Czech Republic" 2020-02-09 0 0 0.006
"506" "Czech Republic" 2020-02-10 0 0 0.007
"507" "Czech Republic" 2020-02-11 0 0 0.007
"508" "Czech Republic" 2020-02-12 0 0 0.007
"509" "Czech Republic" 2020-02-13 0 0 0.007
"510" "Czech Republic" 2020-02-14 0 0 NA
"511" "Czech Republic" 2020-02-15 0 0 0.007
