"country" "date" "stringency"
"1" "Austria" 2020-01-01 0
"2" "Austria" 2020-01-02 0
"3" "Austria" 2020-01-03 0
"4" "Austria" 2020-01-04 0
"5" "Austria" 2020-01-05 0
"6" "Austria" 2020-01-06 0
"7" "Austria" 2020-01-07 0
"8" "Austria" 2020-01-08 0
"9" "Austria" 2020-01-09 0
"10" "Austria" 2020-01-10 0
"11" "Austria" 2020-01-11 0
"12" "Austria" 2020-01-12 0
"13" "Austria" 2020-01-13 0
"14" "Austria" 2020-01-14 0
"15" "Austria" 2020-01-15 0
"16" "Austria" 2020-01-16 0
"17" "Austria" 2020-01-17 0
"18" "Austria" 2020-01-18 0
"19" "Austria" 2020-01-19 0
"20" "Austria" 2020-01-20 0
"21" "Austria" 2020-01-21 0
"22" "Austria" 2020-01-22 0
"23" "Austria" 2020-01-23 0
"24" "Austria" 2020-01-24 0
"25" "Austria" 2020-01-25 0
"26" "Austria" 2020-01-26 0
"27" "Austria" 2020-01-27 0
"28" "Austria" 2020-01-28 0
"29" "Austria" 2020-01-29 0
"30" "Austria" 2020-01-30 0
"31" "Austria" 2020-01-31 0
"32" "Austria" 2020-02-01 0
"33" "Austria" 2020-02-02 0
"34" "Austria" 2020-02-03 0
"35" "Austria" 2020-02-04 0
"36" "Austria" 2020-02-05 0
"37" "Austria" 2020-02-06 0
"38" "Austria" 2020-02-07 0
"39" "Austria" 2020-02-08 0
"40" "Austria" 2020-02-09 0
"41" "Austria" 2020-02-10 0
"42" "Austria" 2020-02-11 0
"43" "Austria" 2020-02-12 0
"44" "Austria" 2020-02-13 0
"45" "Austria" 2020-02-14 0
"46" "Austria" 2020-02-15 0
"47" "Austria" 2020-02-16 0
"48" "Austria" 2020-02-17 0
"49" "Austria" 2020-02-18 0
"50" "Austria" 2020-02-19 0
"51" "Austria" 2020-02-20 0
"52" "Austria" 2020-02-21 0
"53" "Austria" 2020-02-22 0
"54" "Austria" 2020-02-23 0
"55" "Austria" 2020-02-24 14.28999996
"56" "Austria" 2020-02-25 14.28999996
"57" "Austria" 2020-02-26 14.28999996
"58" "Austria" 2020-02-27 14.28999996
"59" "Austria" 2020-02-28 14.28999996
"60" "Austria" 2020-02-29 14.28999996
"61" "Austria" 2020-03-01 14.28999996
"62" "Austria" 2020-03-02 14.28999996
"63" "Austria" 2020-03-03 14.28999996
"64" "Austria" 2020-03-04 14.28999996
"65" "Austria" 2020-03-05 14.28999996
"66" "Austria" 2020-03-06 21.43000031
"67" "Austria" 2020-03-07 21.43000031
"68" "Austria" 2020-03-08 21.43000031
"69" "Austria" 2020-03-09 30
"70" "Austria" 2020-03-10 30
"71" "Austria" 2020-03-11 44.29000092
"72" "Austria" 2020-03-12 51.43000031
"73" "Austria" 2020-03-13 63.33000183
"74" "Austria" 2020-03-14 63.33000183
"75" "Austria" 2020-03-15 63.33000183
"76" "Austria" 2020-03-16 84.76000214
"77" "Austria" 2020-03-17 84.76000214
"78" "Austria" 2020-03-18 84.76000214
"79" "Austria" 2020-03-19 84.76000214
"80" "Austria" 2020-03-20 84.76000214
"81" "Austria" 2020-03-21 84.76000214
"82" "Austria" 2020-03-22 84.76000214
"83" "Austria" 2020-03-23 84.76000214
"84" "Austria" 2020-03-24 84.76000214
"85" "Austria" 2020-03-25 84.76000214
"86" "Austria" 2020-03-26 84.76000214
"87" "Austria" 2020-03-27 84.76000214
"88" "Austria" 2020-03-28 84.76000214
"89" "Austria" 2020-03-29 84.76000214
"90" "Austria" 2020-03-30 84.76000214
"91" "Austria" 2020-03-31 84.76000214
"92" "Austria" 2020-04-01 84.76000214
"93" "Austria" 2020-04-02 84.76000214
"94" "Austria" 2020-04-03 84.76000214
"95" "Austria" 2020-04-04 84.76000214
"96" "Austria" 2020-04-05 84.76000214
"97" "Austria" 2020-04-06 84.76000214
"98" "Austria" 2020-04-07 84.76000214
"99" "Austria" 2020-04-08 84.76000214
"100" "Austria" 2020-04-09 84.76000214
"101" "Austria" 2020-04-10 84.76000214
"102" "Austria" 2020-04-11 84.76000214
"103" "Austria" 2020-04-12 84.76000214
"104" "Austria" 2020-04-13 75.23999786
"105" "Austria" 2020-04-14 75.23999786
"106" "Austria" 2020-04-15 75.23999786
"107" "Austria" 2020-04-16 75.23999786
"108" "Austria" 2020-04-17 75.23999786
"109" "Austria" 2020-04-18 68.80999756
"110" "Austria" 2020-04-19 68.80999756
"111" "Austria" 2020-04-20 68.80999756
"112" "Austria" 2020-04-21 68.80999756
"113" "Austria" 2020-04-22 68.80999756
"114" "Austria" 2020-04-23 68.80999756
"115" "Austria" 2020-04-24 68.80999756
"116" "Austria" 2020-04-25 68.80999756
"117" "Austria" 2020-04-26 68.80999756
"118" "Austria" 2020-04-27 68.80999756
"119" "Austria" 2020-04-28 68.80999756
"120" "Austria" 2020-04-29 68.80999756
"121" "Austria" 2020-04-30 68.80999756
"122" "Belgium" 2020-01-01 0
"123" "Belgium" 2020-01-02 0
"124" "Belgium" 2020-01-03 0
"125" "Belgium" 2020-01-04 0
"126" "Belgium" 2020-01-05 0
"127" "Belgium" 2020-01-06 0
"128" "Belgium" 2020-01-07 0
"129" "Belgium" 2020-01-08 0
"130" "Belgium" 2020-01-09 0
"131" "Belgium" 2020-01-10 0
"132" "Belgium" 2020-01-11 0
"133" "Belgium" 2020-01-12 0
"134" "Belgium" 2020-01-13 0
"135" "Belgium" 2020-01-14 0
"136" "Belgium" 2020-01-15 0
"137" "Belgium" 2020-01-16 0
"138" "Belgium" 2020-01-17 0
"139" "Belgium" 2020-01-18 0
"140" "Belgium" 2020-01-19 0
"141" "Belgium" 2020-01-20 0
"142" "Belgium" 2020-01-21 0
"143" "Belgium" 2020-01-22 0
"144" "Belgium" 2020-01-23 0
"145" "Belgium" 2020-01-24 0
"146" "Belgium" 2020-01-25 0
"147" "Belgium" 2020-01-26 0
"148" "Belgium" 2020-01-27 0
"149" "Belgium" 2020-01-28 9.520000458
"150" "Belgium" 2020-01-29 9.520000458
"151" "Belgium" 2020-01-30 9.520000458
"152" "Belgium" 2020-01-31 14.28999996
"153" "Belgium" 2020-02-01 14.28999996
"154" "Belgium" 2020-02-02 14.28999996
"155" "Belgium" 2020-02-03 14.28999996
"156" "Belgium" 2020-02-04 14.28999996
"157" "Belgium" 2020-02-05 14.28999996
"158" "Belgium" 2020-02-06 14.28999996
"159" "Belgium" 2020-02-07 14.28999996
"160" "Belgium" 2020-02-08 14.28999996
"161" "Belgium" 2020-02-09 14.28999996
"162" "Belgium" 2020-02-10 14.28999996
"163" "Belgium" 2020-02-11 14.28999996
"164" "Belgium" 2020-02-12 14.28999996
"165" "Belgium" 2020-02-13 14.28999996
"166" "Belgium" 2020-02-14 14.28999996
"167" "Belgium" 2020-02-15 14.28999996
"168" "Belgium" 2020-02-16 14.28999996
"169" "Belgium" 2020-02-17 14.28999996
"170" "Belgium" 2020-02-18 14.28999996
"171" "Belgium" 2020-02-19 14.28999996
"172" "Belgium" 2020-02-20 14.28999996
"173" "Belgium" 2020-02-21 14.28999996
"174" "Belgium" 2020-02-22 14.28999996
"175" "Belgium" 2020-02-23 14.28999996
"176" "Belgium" 2020-02-24 14.28999996
"177" "Belgium" 2020-02-25 14.28999996
"178" "Belgium" 2020-02-26 14.28999996
"179" "Belgium" 2020-02-27 14.28999996
"180" "Belgium" 2020-02-28 14.28999996
"181" "Belgium" 2020-02-29 14.28999996
"182" "Belgium" 2020-03-01 14.28999996
"183" "Belgium" 2020-03-02 14.28999996
"184" "Belgium" 2020-03-03 14.28999996
"185" "Belgium" 2020-03-04 17.13999939
"186" "Belgium" 2020-03-05 17.13999939
"187" "Belgium" 2020-03-06 17.13999939
"188" "Belgium" 2020-03-07 17.13999939
"189" "Belgium" 2020-03-08 17.13999939
"190" "Belgium" 2020-03-09 17.13999939
"191" "Belgium" 2020-03-10 26.67000008
"192" "Belgium" 2020-03-11 26.67000008
"193" "Belgium" 2020-03-12 26.67000008
"194" "Belgium" 2020-03-13 33.81000137
"195" "Belgium" 2020-03-14 67.13999939
"196" "Belgium" 2020-03-15 67.13999939
"197" "Belgium" 2020-03-16 67.13999939
"198" "Belgium" 2020-03-17 67.13999939
"199" "Belgium" 2020-03-18 70.70999908
"200" "Belgium" 2020-03-19 70.70999908
"201" "Belgium" 2020-03-20 79.29000092
"202" "Belgium" 2020-03-21 79.29000092
"203" "Belgium" 2020-03-22 79.29000092
"204" "Belgium" 2020-03-23 79.29000092
"205" "Belgium" 2020-03-24 79.29000092
"206" "Belgium" 2020-03-25 79.29000092
"207" "Belgium" 2020-03-26 79.29000092
"208" "Belgium" 2020-03-27 79.29000092
"209" "Belgium" 2020-03-28 79.29000092
"210" "Belgium" 2020-03-29 79.29000092
"211" "Belgium" 2020-03-30 79.29000092
"212" "Belgium" 2020-03-31 79.29000092
"213" "Belgium" 2020-04-01 79.29000092
"214" "Belgium" 2020-04-02 79.29000092
"215" "Belgium" 2020-04-03 79.29000092
"216" "Belgium" 2020-04-04 79.29000092
"217" "Belgium" 2020-04-05 79.29000092
"218" "Belgium" 2020-04-06 79.29000092
"219" "Belgium" 2020-04-07 79.29000092
"220" "Belgium" 2020-04-08 79.29000092
"221" "Belgium" 2020-04-09 79.29000092
"222" "Belgium" 2020-04-10 79.29000092
"223" "Belgium" 2020-04-11 79.29000092
"224" "Belgium" 2020-04-12 79.29000092
"225" "Belgium" 2020-04-13 79.29000092
"226" "Belgium" 2020-04-14 79.29000092
"227" "Belgium" 2020-04-15 79.29000092
"228" "Belgium" 2020-04-16 79.29000092
"229" "Belgium" 2020-04-17 79.29000092
"230" "Belgium" 2020-04-18 79.29000092
"231" "Belgium" 2020-04-19 79.29000092
"232" "Belgium" 2020-04-20 79.29000092
"233" "Belgium" 2020-04-21 79.29000092
"234" "Belgium" 2020-04-22 79.29000092
"235" "Belgium" 2020-04-23 79.29000092
"236" "Belgium" 2020-04-24 79.29000092
"237" "Belgium" 2020-04-25 79.29000092
"238" "Belgium" 2020-04-26 79.29000092
"239" "Belgium" 2020-04-27 65
"240" "Belgium" 2020-04-28 65
"241" "Belgium" 2020-04-29 65
"242" "Belgium" 2020-04-30 65
"243" "Bulgaria" 2020-01-01 0
"244" "Bulgaria" 2020-01-02 0
"245" "Bulgaria" 2020-01-03 0
"246" "Bulgaria" 2020-01-04 0
"247" "Bulgaria" 2020-01-05 0
"248" "Bulgaria" 2020-01-06 0
"249" "Bulgaria" 2020-01-07 0
"250" "Bulgaria" 2020-01-08 0
"251" "Bulgaria" 2020-01-09 0
"252" "Bulgaria" 2020-01-10 0
"253" "Bulgaria" 2020-01-11 0
"254" "Bulgaria" 2020-01-12 0
"255" "Bulgaria" 2020-01-13 0
"256" "Bulgaria" 2020-01-14 0
"257" "Bulgaria" 2020-01-15 0
"258" "Bulgaria" 2020-01-16 0
"259" "Bulgaria" 2020-01-17 0
"260" "Bulgaria" 2020-01-18 0
"261" "Bulgaria" 2020-01-19 0
"262" "Bulgaria" 2020-01-20 0
"263" "Bulgaria" 2020-01-21 0
"264" "Bulgaria" 2020-01-22 0
"265" "Bulgaria" 2020-01-23 0
"266" "Bulgaria" 2020-01-24 0
"267" "Bulgaria" 2020-01-25 0
"268" "Bulgaria" 2020-01-26 0
"269" "Bulgaria" 2020-01-27 0
"270" "Bulgaria" 2020-01-28 0
"271" "Bulgaria" 2020-01-29 0
"272" "Bulgaria" 2020-01-30 0
"273" "Bulgaria" 2020-01-31 0
"274" "Bulgaria" 2020-02-01 0
"275" "Bulgaria" 2020-02-02 0
"276" "Bulgaria" 2020-02-03 0
"277" "Bulgaria" 2020-02-04 0
"278" "Bulgaria" 2020-02-05 0
"279" "Bulgaria" 2020-02-06 0
"280" "Bulgaria" 2020-02-07 0
"281" "Bulgaria" 2020-02-08 0
"282" "Bulgaria" 2020-02-09 0
"283" "Bulgaria" 2020-02-10 0
"284" "Bulgaria" 2020-02-11 14.28999996
"285" "Bulgaria" 2020-02-12 14.28999996
"286" "Bulgaria" 2020-02-13 14.28999996
"287" "Bulgaria" 2020-02-14 14.28999996
"288" "Bulgaria" 2020-02-15 14.28999996
"289" "Bulgaria" 2020-02-16 14.28999996
"290" "Bulgaria" 2020-02-17 14.28999996
"291" "Bulgaria" 2020-02-18 14.28999996
"292" "Bulgaria" 2020-02-19 14.28999996
"293" "Bulgaria" 2020-02-20 14.28999996
"294" "Bulgaria" 2020-02-21 14.28999996
"295" "Bulgaria" 2020-02-22 14.28999996
"296" "Bulgaria" 2020-02-23 14.28999996
"297" "Bulgaria" 2020-02-24 14.28999996
"298" "Bulgaria" 2020-02-25 14.28999996
"299" "Bulgaria" 2020-02-26 14.28999996
"300" "Bulgaria" 2020-02-27 14.28999996
"301" "Bulgaria" 2020-02-28 14.28999996
"302" "Bulgaria" 2020-02-29 14.28999996
"303" "Bulgaria" 2020-03-01 14.28999996
"304" "Bulgaria" 2020-03-02 14.28999996
"305" "Bulgaria" 2020-03-03 14.28999996
"306" "Bulgaria" 2020-03-04 14.28999996
"307" "Bulgaria" 2020-03-05 28.56999969
"308" "Bulgaria" 2020-03-06 28.56999969
"309" "Bulgaria" 2020-03-07 28.56999969
"310" "Bulgaria" 2020-03-08 31.43000031
"311" "Bulgaria" 2020-03-09 31.43000031
"312" "Bulgaria" 2020-03-10 31.43000031
"313" "Bulgaria" 2020-03-11 31.43000031
"314" "Bulgaria" 2020-03-12 31.43000031
"315" "Bulgaria" 2020-03-13 67.13999939
"316" "Bulgaria" 2020-03-14 67.13999939
"317" "Bulgaria" 2020-03-15 67.13999939
"318" "Bulgaria" 2020-03-16 67.13999939
"319" "Bulgaria" 2020-03-17 67.13999939
"320" "Bulgaria" 2020-03-18 72.86000061
"321" "Bulgaria" 2020-03-19 72.86000061
"322" "Bulgaria" 2020-03-20 72.86000061
"323" "Bulgaria" 2020-03-21 72.86000061
"324" "Bulgaria" 2020-03-22 72.86000061
"325" "Bulgaria" 2020-03-23 72.86000061
"326" "Bulgaria" 2020-03-24 72.86000061
"327" "Bulgaria" 2020-03-25 72.86000061
"328" "Bulgaria" 2020-03-26 72.86000061
"329" "Bulgaria" 2020-03-27 72.86000061
"330" "Bulgaria" 2020-03-28 72.86000061
"331" "Bulgaria" 2020-03-29 72.86000061
"332" "Bulgaria" 2020-03-30 72.86000061
"333" "Bulgaria" 2020-03-31 72.86000061
"334" "Bulgaria" 2020-04-01 72.86000061
"335" "Bulgaria" 2020-04-02 72.86000061
"336" "Bulgaria" 2020-04-03 72.86000061
"337" "Bulgaria" 2020-04-04 72.86000061
"338" "Bulgaria" 2020-04-05 72.86000061
"339" "Bulgaria" 2020-04-06 72.86000061
"340" "Bulgaria" 2020-04-07 72.86000061
"341" "Bulgaria" 2020-04-08 72.86000061
"342" "Bulgaria" 2020-04-09 72.86000061
"343" "Bulgaria" 2020-04-10 50
"344" "Bulgaria" 2020-04-11 50
"345" "Bulgaria" 2020-04-12 50
"346" "Bulgaria" 2020-04-13 50
"347" "Bulgaria" 2020-04-14 42.86000061
"348" "Bulgaria" 2020-04-15 42.86000061
"349" "Bulgaria" 2020-04-16 42.86000061
"350" "Bulgaria" 2020-04-17 45.24000168
"351" "Bulgaria" 2020-04-18 45.24000168
"352" "Bulgaria" 2020-04-19 45.24000168
"353" "Bulgaria" 2020-04-20 45.24000168
"354" "Bulgaria" 2020-04-21 45.24000168
"355" "Bulgaria" 2020-04-22 45.24000168
"356" "Bulgaria" 2020-04-23 45.24000168
"357" "Bulgaria" 2020-04-24 45.24000168
"358" "Bulgaria" 2020-04-25 45.24000168
"359" "Bulgaria" 2020-04-26 35.70999908
"360" "Bulgaria" 2020-04-27 45.24000168
"361" "Bulgaria" 2020-04-28 45.24000168
"362" "Bulgaria" 2020-04-29 45.24000168
"363" "Bulgaria" 2020-04-30 45.24000168
"364" "Switzerland" 2020-01-01 0
"365" "Switzerland" 2020-01-02 0
"366" "Switzerland" 2020-01-03 0
"367" "Switzerland" 2020-01-04 0
"368" "Switzerland" 2020-01-05 0
"369" "Switzerland" 2020-01-06 0
"370" "Switzerland" 2020-01-07 0
"371" "Switzerland" 2020-01-08 0
"372" "Switzerland" 2020-01-09 0
"373" "Switzerland" 2020-01-10 0
"374" "Switzerland" 2020-01-11 0
"375" "Switzerland" 2020-01-12 0
"376" "Switzerland" 2020-01-13 0
"377" "Switzerland" 2020-01-14 0
"378" "Switzerland" 2020-01-15 0
"379" "Switzerland" 2020-01-16 0
"380" "Switzerland" 2020-01-17 0
"381" "Switzerland" 2020-01-18 0
"382" "Switzerland" 2020-01-19 0
"383" "Switzerland" 2020-01-20 0
"384" "Switzerland" 2020-01-21 0
"385" "Switzerland" 2020-01-22 0
"386" "Switzerland" 2020-01-23 0
"387" "Switzerland" 2020-01-24 0
"388" "Switzerland" 2020-01-25 0
"389" "Switzerland" 2020-01-26 0
"390" "Switzerland" 2020-01-27 0
"391" "Switzerland" 2020-01-28 0
"392" "Switzerland" 2020-01-29 0
"393" "Switzerland" 2020-01-30 0
"394" "Switzerland" 2020-01-31 0
"395" "Switzerland" 2020-02-01 0
"396" "Switzerland" 2020-02-02 0
"397" "Switzerland" 2020-02-03 0
"398" "Switzerland" 2020-02-04 0
"399" "Switzerland" 2020-02-05 0
"400" "Switzerland" 2020-02-06 0
"401" "Switzerland" 2020-02-07 0
"402" "Switzerland" 2020-02-08 0
"403" "Switzerland" 2020-02-09 0
"404" "Switzerland" 2020-02-10 0
"405" "Switzerland" 2020-02-11 0
"406" "Switzerland" 2020-02-12 0
"407" "Switzerland" 2020-02-13 0
"408" "Switzerland" 2020-02-14 0
"409" "Switzerland" 2020-02-15 0
"410" "Switzerland" 2020-02-16 0
"411" "Switzerland" 2020-02-17 0
"412" "Switzerland" 2020-02-18 0
"413" "Switzerland" 2020-02-19 0
"414" "Switzerland" 2020-02-20 0
"415" "Switzerland" 2020-02-21 0
"416" "Switzerland" 2020-02-22 0
"417" "Switzerland" 2020-02-23 0
"418" "Switzerland" 2020-02-24 0
"419" "Switzerland" 2020-02-25 9.520000458
"420" "Switzerland" 2020-02-26 9.520000458
"421" "Switzerland" 2020-02-27 19.04999924
"422" "Switzerland" 2020-02-28 23.80999947
"423" "Switzerland" 2020-02-29 23.80999947
"424" "Switzerland" 2020-03-01 23.80999947
"425" "Switzerland" 2020-03-02 23.80999947
"426" "Switzerland" 2020-03-03 28.56999969
"427" "Switzerland" 2020-03-04 28.56999969
"428" "Switzerland" 2020-03-05 28.56999969
"429" "Switzerland" 2020-03-06 28.56999969
"430" "Switzerland" 2020-03-07 28.56999969
"431" "Switzerland" 2020-03-08 28.56999969
"432" "Switzerland" 2020-03-09 28.56999969
"433" "Switzerland" 2020-03-10 28.56999969
"434" "Switzerland" 2020-03-11 28.56999969
"435" "Switzerland" 2020-03-12 28.56999969
"436" "Switzerland" 2020-03-13 51.43000031
"437" "Switzerland" 2020-03-14 51.43000031
"438" "Switzerland" 2020-03-15 51.43000031
"439" "Switzerland" 2020-03-16 51.43000031
"440" "Switzerland" 2020-03-17 76.43000031
"441" "Switzerland" 2020-03-18 76.43000031
"442" "Switzerland" 2020-03-19 76.43000031
"443" "Switzerland" 2020-03-20 76.43000031
"444" "Switzerland" 2020-03-21 76.43000031
"445" "Switzerland" 2020-03-22 76.43000031
"446" "Switzerland" 2020-03-23 76.43000031
"447" "Switzerland" 2020-03-24 76.43000031
"448" "Switzerland" 2020-03-25 76.43000031
"449" "Switzerland" 2020-03-26 76.43000031
"450" "Switzerland" 2020-03-27 76.43000031
"451" "Switzerland" 2020-03-28 76.43000031
"452" "Switzerland" 2020-03-29 76.43000031
"453" "Switzerland" 2020-03-30 76.43000031
"454" "Switzerland" 2020-03-31 76.43000031
"455" "Switzerland" 2020-04-01 76.43000031
"456" "Switzerland" 2020-04-02 76.43000031
"457" "Switzerland" 2020-04-03 76.43000031
"458" "Switzerland" 2020-04-04 76.43000031
"459" "Switzerland" 2020-04-05 76.43000031
"460" "Switzerland" 2020-04-06 76.43000031
"461" "Switzerland" 2020-04-07 76.43000031
"462" "Switzerland" 2020-04-08 76.43000031
"463" "Switzerland" 2020-04-09 76.43000031
"464" "Switzerland" 2020-04-10 76.43000031
"465" "Switzerland" 2020-04-11 76.43000031
"466" "Switzerland" 2020-04-12 76.43000031
"467" "Switzerland" 2020-04-13 76.43000031
"468" "Switzerland" 2020-04-14 76.43000031
"469" "Switzerland" 2020-04-15 76.43000031
"470" "Switzerland" 2020-04-16 76.43000031
"471" "Switzerland" 2020-04-17 76.43000031
"472" "Switzerland" 2020-04-18 76.43000031
"473" "Switzerland" 2020-04-19 76.43000031
"474" "Switzerland" 2020-04-20 76.43000031
"475" "Switzerland" 2020-04-21 76.43000031
"476" "Switzerland" 2020-04-22 76.43000031
"477" "Switzerland" 2020-04-23 76.43000031
"478" "Switzerland" 2020-04-24 76.43000031
"479" "Switzerland" 2020-04-25 76.43000031
"480" "Switzerland" 2020-04-26 62.13999939
"481" "Switzerland" 2020-04-27 62.13999939
"482" "Switzerland" 2020-04-28 62.13999939
"483" "Switzerland" 2020-04-29 62.13999939
"484" "Switzerland" 2020-04-30 62.13999939
"485" "Cyprus" 2020-01-01 0
"486" "Cyprus" 2020-01-02 0
"487" "Cyprus" 2020-01-03 0
"488" "Cyprus" 2020-01-04 0
"489" "Cyprus" 2020-01-05 0
"490" "Cyprus" 2020-01-06 0
"491" "Cyprus" 2020-01-07 0
"492" "Cyprus" 2020-01-08 0
"493" "Cyprus" 2020-01-09 0
"494" "Cyprus" 2020-01-10 0
"495" "Cyprus" 2020-01-11 0
"496" "Cyprus" 2020-01-12 0
"497" "Cyprus" 2020-01-13 0
"498" "Cyprus" 2020-01-14 0
"499" "Cyprus" 2020-01-15 0
"500" "Cyprus" 2020-01-16 0
"501" "Cyprus" 2020-01-17 0
"502" "Cyprus" 2020-01-18 0
"503" "Cyprus" 2020-01-19 0
"504" "Cyprus" 2020-01-20 0
"505" "Cyprus" 2020-01-21 0
"506" "Cyprus" 2020-01-22 0
"507" "Cyprus" 2020-01-23 0
"508" "Cyprus" 2020-01-24 0
"509" "Cyprus" 2020-01-25 0
"510" "Cyprus" 2020-01-26 0
"511" "Cyprus" 2020-01-27 0
"512" "Cyprus" 2020-01-28 0
"513" "Cyprus" 2020-01-29 0
"514" "Cyprus" 2020-01-30 0
"515" "Cyprus" 2020-01-31 0
"516" "Cyprus" 2020-02-01 0
"517" "Cyprus" 2020-02-02 0
"518" "Cyprus" 2020-02-03 0
"519" "Cyprus" 2020-02-04 0
"520" "Cyprus" 2020-02-05 0
"521" "Cyprus" 2020-02-06 0
"522" "Cyprus" 2020-02-07 0
"523" "Cyprus" 2020-02-08 0
"524" "Cyprus" 2020-02-09 0
"525" "Cyprus" 2020-02-10 0
"526" "Cyprus" 2020-02-11 0
"527" "Cyprus" 2020-02-12 0
"528" "Cyprus" 2020-02-13 0
"529" "Cyprus" 2020-02-14 0
"530" "Cyprus" 2020-02-15 0
"531" "Cyprus" 2020-02-16 0
"532" "Cyprus" 2020-02-17 0
"533" "Cyprus" 2020-02-18 0
"534" "Cyprus" 2020-02-19 0
"535" "Cyprus" 2020-02-20 0
"536" "Cyprus" 2020-02-21 0
"537" "Cyprus" 2020-02-22 0
"538" "Cyprus" 2020-02-23 0
"539" "Cyprus" 2020-02-24 0
"540" "Cyprus" 2020-02-25 0
"541" "Cyprus" 2020-02-26 0
"542" "Cyprus" 2020-02-27 0
"543" "Cyprus" 2020-02-28 0
"544" "Cyprus" 2020-02-29 0
"545" "Cyprus" 2020-03-01 0
"546" "Cyprus" 2020-03-02 0
"547" "Cyprus" 2020-03-03 0
"548" "Cyprus" 2020-03-04 0
"549" "Cyprus" 2020-03-05 14.28999996
"550" "Cyprus" 2020-03-06 14.28999996
"551" "Cyprus" 2020-03-07 14.28999996
"552" "Cyprus" 2020-03-08 14.28999996
"553" "Cyprus" 2020-03-09 14.28999996
"554" "Cyprus" 2020-03-10 28.56999969
"555" "Cyprus" 2020-03-11 28.56999969
"556" "Cyprus" 2020-03-12 28.56999969
"557" "Cyprus" 2020-03-13 48.56999969
"558" "Cyprus" 2020-03-14 48.56999969
"559" "Cyprus" 2020-03-15 54.29000092
"560" "Cyprus" 2020-03-16 65
"561" "Cyprus" 2020-03-17 65
"562" "Cyprus" 2020-03-18 65
"563" "Cyprus" 2020-03-19 65
"564" "Cyprus" 2020-03-20 65
"565" "Cyprus" 2020-03-21 65
"566" "Cyprus" 2020-03-22 65
"567" "Cyprus" 2020-03-23 65
"568" "Cyprus" 2020-03-24 93.56999969
"569" "Cyprus" 2020-03-25 93.56999969
"570" "Cyprus" 2020-03-26 93.56999969
"571" "Cyprus" 2020-03-27 93.56999969
"572" "Cyprus" 2020-03-28 93.56999969
"573" "Cyprus" 2020-03-29 93.56999969
"574" "Cyprus" 2020-03-30 93.56999969
"575" "Cyprus" 2020-03-31 93.56999969
"576" "Cyprus" 2020-04-01 93.56999969
"577" "Cyprus" 2020-04-02 93.56999969
"578" "Cyprus" 2020-04-03 93.56999969
"579" "Cyprus" 2020-04-04 93.56999969
"580" "Cyprus" 2020-04-05 93.56999969
"581" "Cyprus" 2020-04-06 93.56999969
"582" "Cyprus" 2020-04-07 93.56999969
"583" "Cyprus" 2020-04-08 93.56999969
"584" "Cyprus" 2020-04-09 93.56999969
"585" "Cyprus" 2020-04-10 93.56999969
"586" "Cyprus" 2020-04-11 93.56999969
"587" "Cyprus" 2020-04-12 93.56999969
"588" "Cyprus" 2020-04-13 93.56999969
"589" "Cyprus" 2020-04-14 93.56999969
"590" "Cyprus" 2020-04-15 93.56999969
"591" "Cyprus" 2020-04-16 93.56999969
"592" "Cyprus" 2020-04-17 93.56999969
"593" "Cyprus" 2020-04-18 93.56999969
"594" "Cyprus" 2020-04-19 93.56999969
"595" "Cyprus" 2020-04-20 93.56999969
"596" "Cyprus" 2020-04-21 93.56999969
"597" "Cyprus" 2020-04-22 93.56999969
"598" "Cyprus" 2020-04-23 93.56999969
"599" "Cyprus" 2020-04-24 93.56999969
"600" "Cyprus" 2020-04-25 93.56999969
"601" "Cyprus" 2020-04-26 93.56999969
"602" "Cyprus" 2020-04-27 93.56999969
"603" "Cyprus" 2020-04-28 93.56999969
"604" "Cyprus" 2020-04-29 93.56999969
"605" "Cyprus" 2020-04-30 93.56999969
"606" "Czech Republic" 2020-01-01 0
"607" "Czech Republic" 2020-01-02 0
"608" "Czech Republic" 2020-01-03 0
"609" "Czech Republic" 2020-01-04 0
"610" "Czech Republic" 2020-01-05 0
"611" "Czech Republic" 2020-01-06 0
"612" "Czech Republic" 2020-01-07 0
"613" "Czech Republic" 2020-01-08 0
"614" "Czech Republic" 2020-01-09 0
"615" "Czech Republic" 2020-01-10 0
"616" "Czech Republic" 2020-01-11 0
"617" "Czech Republic" 2020-01-12 0
"618" "Czech Republic" 2020-01-13 0
"619" "Czech Republic" 2020-01-14 0
"620" "Czech Republic" 2020-01-15 0
"621" "Czech Republic" 2020-01-16 0
"622" "Czech Republic" 2020-01-17 0
"623" "Czech Republic" 2020-01-18 0
"624" "Czech Republic" 2020-01-19 0
"625" "Czech Republic" 2020-01-20 0
"626" "Czech Republic" 2020-01-21 0
"627" "Czech Republic" 2020-01-22 0
"628" "Czech Republic" 2020-01-23 0
"629" "Czech Republic" 2020-01-24 0
"630" "Czech Republic" 2020-01-25 0
"631" "Czech Republic" 2020-01-26 0
"632" "Czech Republic" 2020-01-27 0
"633" "Czech Republic" 2020-01-28 0
"634" "Czech Republic" 2020-01-29 0
"635" "Czech Republic" 2020-01-30 0
"636" "Czech Republic" 2020-01-31 0
"637" "Czech Republic" 2020-02-01 0
"638" "Czech Republic" 2020-02-02 0
"639" "Czech Republic" 2020-02-03 0
"640" "Czech Republic" 2020-02-04 0
